TenantId,ActionType,AdditionalFields,AppGuardContainerId,DeviceId,DeviceName,FileName,FileOriginIP,FileOriginReferrerUrl,FileOriginUrl,FileSize,FolderPath,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountObjectId,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessCommandLine,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessIntegrityLevel,InitiatingProcessMD5,InitiatingProcessParentFileName,InitiatingProcessParentId,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessTokenElevation,IsAzureInfoProtectionApplied,MD5,MachineGroup,PreviousFileName,PreviousFolderPath,ReportId,RequestAccountDomain,RequestAccountName,RequestAccountSid,RequestProtocol,RequestSourceIP,RequestSourcePort,SHA1,SHA256,SensitivityLabel,SensitivitySubLabel,ShareName,"Timestamp [UTC]","TimeGenerated [UTC]","InitiatingProcessParentCreationTime [UTC]","InitiatingProcessCreationTime [UTC]",InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoFileDescription,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,SourceSystem,Type
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_hy1vwilv.bwx.ps1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_hy1vwilv.bwx.ps1","nt authority",system,,"S-1-5-18",,"""powershell.exe"" -noninteractive -outputFormat xml -NonInteractive -encodedCommand IABbAEUAbgB2AGkAcgBvAG4AbQBlAG4AdABdADoAOgBPAFMAVgBlAHIAcwBpAG8AbgAuAFYAZQByAHMAaQBvAG4AIAA= -inputFormat xml","powershell.exe","c:\windows\system32\windowspowershell\v1.0\powershell.exe",7264,System,2e5a8590cf6848968fc23de3fa1e25f1,"gc_worker.exe",1528,801262e122db6a2e758962896f260b55bbd0136a,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3,TokenElevationTypeDefault,,,,,,8278,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 4:42:37.677 AM","4/7/2025, 4:42:37.677 AM","4/7/2025, 4:42:02.135 AM","4/7/2025, 4:42:35.300 AM",455680,"Microsoft Corporation","Windows PowerShell",POWERSHELL,"PowerShell.EXE","Microsoft® Windows® Operating System","10.0.19041.3996",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_o1453o5g.sv4.psm1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_o1453o5g.sv4.psm1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a WindowsDefenderExploitGuard -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",1528,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,8268,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 4:42:07.970 AM","4/7/2025, 4:42:07.970 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 4:42:02.135 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_5wlwfmuh.0cp.ps1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_5wlwfmuh.0cp.ps1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a WindowsDefenderExploitGuard -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",1528,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,8267,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 4:42:07.969 AM","4/7/2025, 4:42:07.969 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 4:42:02.135 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","th[1].png",,,,,"C:\Users\Resend7393\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\AC\INetCache\AAYD89KO\th[1].png","resend7393-vm",resend7393,,"S-1-5-21-278532790-602922818-3350106154-500",,"""BackgroundTransferHost.exe"" -ServerName:BackgroundTransferHost.1","backgroundtransferhost.exe","c:\windows\system32\backgroundtransferhost.exe",6324,Low,2bc28cd460f17ce090963a834b9c297b,"svchost.exe",812,15e3aa68f362cb6d403c6b2175102de4b9f38829,397e4a972d6665dc9c96df4161c2a3e268f78590fb09048b0c19f3b5d3dd9a8a,TokenElevationTypeDefault,,,,,,8245,"Resend7393-VM",Resend7393,"S-1-5-21-278532790-602922818-3350106154-500",Local,,,,,,,,"4/7/2025, 4:40:38.072 AM","4/7/2025, 4:40:38.072 AM","4/7/2025, 12:34:26.783 AM","4/7/2025, 4:40:37.581 AM",37376,"Microsoft Corporation","Download/Upload Host","BackgroundTransferHost.exe","BackgroundTransferHost.exe","Microsoft® Windows® Operating System","10.0.19041.3636",2,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","SecurityPolicy.inf",,,,12964,"C:\Windows\Temp\SecurityPolicy.inf","nt authority",system,,"S-1-5-18",,"""SecEdit.exe"" /export /cfg C:\Windows\TEMP\SecurityPolicy.inf /areas SECURITYPOLICY","secedit.exe","c:\windows\system32\secedit.exe",2796,System,fe961d8056062e047bcfbd77ebd431b7,"gc_worker.exe",6932,2cd7718827c793f8ca53c9fe0cc11d09e450ea67,58348e21fb9ae1582e68aa07bf21f87d58db03fe12123b0df5bfb3a7e168db26,TokenElevationTypeDefault,,409c7db7d780222e1fb3e3bf539107ca,,,,8215,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,8fdba79c4ff0336097562ffc485d2c104f52c991,18259e723fd478e7f58637fa0d0e057bacc643bb070fcfc1764f12185df9b89b,,,,"4/7/2025, 4:40:09.907 AM","4/7/2025, 4:40:09.907 AM","4/7/2025, 4:39:35.825 AM","4/7/2025, 4:40:09.266 AM",41984,"Microsoft Corporation","Windows Security Configuration Editor Command Tool",SeCEdit,SeCEdit,"Microsoft® Windows® Operating System","10.0.19041.1",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_zwf2to1c.g3u.psm1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_zwf2to1c.g3u.psm1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a PasswordMustMeetComplexityRequirements -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",6932,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,8208,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 4:39:42.969 AM","4/7/2025, 4:39:42.969 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 4:39:35.825 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_ddximoog.5vh.ps1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_ddximoog.5vh.ps1","nt authority",system,,"S-1-5-18",,"gc_worker.exe -a PasswordMustMeetComplexityRequirements -c NonCompliant -s inguest -g https://eastus2-gas.guestconfiguration.azure.com/virtualMachines/cd491b12-00ad-4be6-8e9c-4cb2e0b128f6","gc_worker.exe","c:\packages\plugins\microsoft.guestconfiguration.configurationforwindows\1.29.92.0\dsc\gc\gc_worker.exe",6932,System,ed0b79901bf186961d22c878877b66de,"gc_service.exe",6136,d93b0b3d6d2f0311bbe0fbdb556ad0fd48d17fa4,af406fbb9a6131c903e6a934ffd6973dc588879d08d3bf0a36d2f6f7e23f77a1,TokenElevationTypeDefault,,,,,,8207,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 4:39:42.968 AM","4/7/2025, 4:39:42.968 AM","4/7/2025, 12:36:34.301 AM","4/7/2025, 4:39:35.825 AM",657976,,,,,,,0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileModified,"{""FileType"":""Compound""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","{1EDADA5E-0661-406E-A678-1D5A1002019A}_10094973909643539416AdaptiveCollection4",,,,10240,"C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Cache\{1EDADA5E-0661-406E-A678-1D5A1002019A}_10094973909643539416AdaptiveCollection4","nt authority",system,,"S-1-5-18",,"svchost.exe -k LocalSystemNetworkRestricted -p","svchost.exe","c:\windows\system32\svchost.exe",944,System,7469cc568ad6821fd9d925542730a7d8,"services.exe",640,e4e3f6bbad17b41a42687b3d75ade4a10b0870ec,6fc3bf1fdfd76860be782554f8d25bd32f108db934d70f4253f1e5f23522e503,TokenElevationTypeDefault,,731ffbef22b76f882cd90a63e8960c1b,,,,8203,"NT AUTHORITY",SYSTEM,"S-1-5-18",Unknown,,,1077e843364e644eba8a8a0137d676f9163ebf69,837359584adceaee1e4a435f09c485c944bab20edc1982ab4d410b4605259d5d,,,,"4/7/2025, 4:39:24.483 AM","4/7/2025, 4:39:24.483 AM","4/7/2025, 12:34:24.883 AM","4/7/2025, 12:34:27.569 AM",57528,"Microsoft Corporation","Host Process for Windows Services","svchost.exe","svchost.exe","Microsoft® Windows® Operating System","10.0.19041.4355",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_gipjelro.ojy.psm1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_gipjelro.ojy.psm1","nt authority",system,,"S-1-5-18",,"powershell.exe  -ExecutionPolicy Bypass -File C:\programdata\portscan.ps1","powershell.exe","c:\windows\system32\windowspowershell\v1.0\powershell.exe",4648,System,2e5a8590cf6848968fc23de3fa1e25f1,"cmd.exe",4324,801262e122db6a2e758962896f260b55bbd0136a,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3,TokenElevationTypeDefault,,,,,,8152,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 4:38:36.156 AM","4/7/2025, 4:38:36.156 AM","4/7/2025, 4:38:36.039 AM","4/7/2025, 4:38:36.058 AM",455680,"Microsoft Corporation","Windows PowerShell",POWERSHELL,"PowerShell.EXE","Microsoft® Windows® Operating System","10.0.19041.3996",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_0zlh4mjv.cxe.ps1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_0zlh4mjv.cxe.ps1","nt authority",system,,"S-1-5-18",,"powershell.exe  -ExecutionPolicy Bypass -File C:\programdata\portscan.ps1","powershell.exe","c:\windows\system32\windowspowershell\v1.0\powershell.exe",4648,System,2e5a8590cf6848968fc23de3fa1e25f1,"cmd.exe",4324,801262e122db6a2e758962896f260b55bbd0136a,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3,TokenElevationTypeDefault,,,,,,8151,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 4:38:36.155 AM","4/7/2025, 4:38:36.155 AM","4/7/2025, 4:38:36.039 AM","4/7/2025, 4:38:36.058 AM",455680,"Microsoft Corporation","Windows PowerShell",POWERSHELL,"PowerShell.EXE","Microsoft® Windows® Operating System","10.0.19041.3996",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","portscan.ps1",,,,2800,"C:\ProgramData\portscan.ps1","nt authority",system,,"S-1-5-18",,"powershell.exe  -ExecutionPolicy Bypass -Command Invoke-WebRequest -Uri https://raw.githubusercontent.com/joshmadakor1/lognpacific-public/refs/heads/main/cyber-range/entropy-gorilla/portscan.ps1 -OutFile C:\programdata\portscan.ps1","powershell.exe","c:\windows\system32\windowspowershell\v1.0\powershell.exe",8188,System,2e5a8590cf6848968fc23de3fa1e25f1,"cmd.exe",3020,801262e122db6a2e758962896f260b55bbd0136a,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3,TokenElevationTypeDefault,,f734773de206159ae228885ecef34b42,,,,8108,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,91cf181a885f3dff2deac240bf182d1ded6b6fd9,5309a19fa5472cbbfcf22418022c0c44f3c49e7bfe9bb2c177d4fedcc2f1d234,,,,"4/7/2025, 4:38:32.838 AM","4/7/2025, 4:38:32.838 AM","4/7/2025, 4:38:32.335 AM","4/7/2025, 4:38:32.360 AM",455680,"Microsoft Corporation","Windows PowerShell",POWERSHELL,"PowerShell.EXE","Microsoft® Windows® Operating System","10.0.19041.3996",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_edjeh4z1.lr3.psm1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_edjeh4z1.lr3.psm1","nt authority",system,,"S-1-5-18",,"powershell.exe  -ExecutionPolicy Bypass -Command Invoke-WebRequest -Uri https://raw.githubusercontent.com/joshmadakor1/lognpacific-public/refs/heads/main/cyber-range/entropy-gorilla/portscan.ps1 -OutFile C:\programdata\portscan.ps1","powershell.exe","c:\windows\system32\windowspowershell\v1.0\powershell.exe",8188,System,2e5a8590cf6848968fc23de3fa1e25f1,"cmd.exe",3020,801262e122db6a2e758962896f260b55bbd0136a,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3,TokenElevationTypeDefault,,,,,,8107,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 4:38:32.477 AM","4/7/2025, 4:38:32.477 AM","4/7/2025, 4:38:32.335 AM","4/7/2025, 4:38:32.360 AM",455680,"Microsoft Corporation","Windows PowerShell",POWERSHELL,"PowerShell.EXE","Microsoft® Windows® Operating System","10.0.19041.3996",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_1b3i0brs.p4t.ps1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_1b3i0brs.p4t.ps1","nt authority",system,,"S-1-5-18",,"powershell.exe  -ExecutionPolicy Bypass -Command Invoke-WebRequest -Uri https://raw.githubusercontent.com/joshmadakor1/lognpacific-public/refs/heads/main/cyber-range/entropy-gorilla/portscan.ps1 -OutFile C:\programdata\portscan.ps1","powershell.exe","c:\windows\system32\windowspowershell\v1.0\powershell.exe",8188,System,2e5a8590cf6848968fc23de3fa1e25f1,"cmd.exe",3020,801262e122db6a2e758962896f260b55bbd0136a,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3,TokenElevationTypeDefault,,,,,,8106,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 4:38:32.477 AM","4/7/2025, 4:38:32.477 AM","4/7/2025, 4:38:32.335 AM","4/7/2025, 4:38:32.360 AM",455680,"Microsoft Corporation","Windows PowerShell",POWERSHELL,"PowerShell.EXE","Microsoft® Windows® Operating System","10.0.19041.3996",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_0ughw0ez.zsw.psm1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_0ughw0ez.zsw.psm1","nt authority",system,,"S-1-5-18",,"powershell  -ExecutionPolicy Unrestricted -File script46.ps1","powershell.exe","c:\windows\system32\windowspowershell\v1.0\powershell.exe",8164,System,2e5a8590cf6848968fc23de3fa1e25f1,"cmd.exe",3296,801262e122db6a2e758962896f260b55bbd0136a,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3,TokenElevationTypeDefault,,,,,,8105,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 4:38:32.125 AM","4/7/2025, 4:38:32.125 AM","4/7/2025, 4:38:31.915 AM","4/7/2025, 4:38:31.976 AM",455680,"Microsoft Corporation","Windows PowerShell",POWERSHELL,"PowerShell.EXE","Microsoft® Windows® Operating System","10.0.19041.3996",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_sipokkhn.0pw.ps1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_sipokkhn.0pw.ps1","nt authority",system,,"S-1-5-18",,"powershell  -ExecutionPolicy Unrestricted -File script46.ps1","powershell.exe","c:\windows\system32\windowspowershell\v1.0\powershell.exe",8164,System,2e5a8590cf6848968fc23de3fa1e25f1,"cmd.exe",3296,801262e122db6a2e758962896f260b55bbd0136a,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3,TokenElevationTypeDefault,,,,,,8104,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 4:38:32.124 AM","4/7/2025, 4:38:32.124 AM","4/7/2025, 4:38:31.915 AM","4/7/2025, 4:38:31.976 AM",455680,"Microsoft Corporation","Windows PowerShell",POWERSHELL,"PowerShell.EXE","Microsoft® Windows® Operating System","10.0.19041.3996",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","script46.ps1",,,,346,"C:\Packages\Plugins\Microsoft.CPlat.Core.RunCommandWindows\1.1.18\Downloads\script46.ps1","nt authority",system,,"S-1-5-18",,"RunCommandExtension.exe  ""enable""","runcommandextension.exe","c:\packages\plugins\microsoft.cplat.core.runcommandwindows\1.1.18\bin\runcommandextension.exe",6996,System,1194574e2edef8412e20d6e691c7e036,"cmd.exe",6016,c7ab333f46f528ff3b5650ce064ba70291a2f1ed,17fe61c5fb96ed93236f95e5dce57cbe3968824e980980e60cef88aad133ab4a,TokenElevationTypeDefault,,29c4039e033ff1d07d9eb4ca43323242,,,,8103,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,6b838e3670166b701c2511b1288c26c10a7ff341,11cb95d9822dc94629c4c76eaca1204757256c19a187a02e09be3de3e8cc20cd,,,,"4/7/2025, 4:38:31.770 AM","4/7/2025, 4:38:31.770 AM","4/7/2025, 4:38:31.287 AM","4/7/2025, 4:38:31.358 AM",53184,"Microsoft CoreXT",RunCommandExtension,"RunCommandExtension.exe","RunCommandExtension.exe",,"2.8.6.360",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_0d2gj04q.gh5.psm1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_0d2gj04q.gh5.psm1","nt authority",system,,"S-1-5-18",,"powershell.exe  -NoProfile -NonInteractive -ExecutionPolicy RemoteSigned -File C:\Packages\Plugins\Microsoft.GuestConfiguration.ConfigurationforWindows\1.29.92.0\bin\enable.ps1 -StartAsyncProcess ","powershell.exe","c:\windows\system32\windowspowershell\v1.0\powershell.exe",5408,System,2e5a8590cf6848968fc23de3fa1e25f1,"cmd.exe",5880,801262e122db6a2e758962896f260b55bbd0136a,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3,TokenElevationTypeDefault,,,,,,8101,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 4:38:30.058 AM","4/7/2025, 4:38:30.058 AM","4/7/2025, 4:38:29.769 AM","4/7/2025, 4:38:29.855 AM",455680,"Microsoft Corporation","Windows PowerShell",POWERSHELL,"PowerShell.EXE","Microsoft® Windows® Operating System","10.0.19041.3996",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_h50ijzim.ok2.ps1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_h50ijzim.ok2.ps1","nt authority",system,,"S-1-5-18",,"powershell.exe  -NoProfile -NonInteractive -ExecutionPolicy RemoteSigned -File C:\Packages\Plugins\Microsoft.GuestConfiguration.ConfigurationforWindows\1.29.92.0\bin\enable.ps1 -StartAsyncProcess ","powershell.exe","c:\windows\system32\windowspowershell\v1.0\powershell.exe",5408,System,2e5a8590cf6848968fc23de3fa1e25f1,"cmd.exe",5880,801262e122db6a2e758962896f260b55bbd0136a,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3,TokenElevationTypeDefault,,,,,,8100,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 4:38:30.057 AM","4/7/2025, 4:38:30.057 AM","4/7/2025, 4:38:29.769 AM","4/7/2025, 4:38:29.855 AM",455680,"Microsoft Corporation","Windows PowerShell",POWERSHELL,"PowerShell.EXE","Microsoft® Windows® Operating System","10.0.19041.3996",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_1qjihxmp.gqy.psm1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_1qjihxmp.gqy.psm1","nt authority",system,,"S-1-5-18",,"powershell.exe  -ExecutionPolicy Bypass -File C:\programdata\eicar.ps1","powershell.exe","c:\windows\system32\windowspowershell\v1.0\powershell.exe",7420,System,2e5a8590cf6848968fc23de3fa1e25f1,"cmd.exe",4720,801262e122db6a2e758962896f260b55bbd0136a,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3,TokenElevationTypeDefault,,,,,,7893,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 4:26:44.133 AM","4/7/2025, 4:26:44.133 AM","4/7/2025, 4:26:44.019 AM","4/7/2025, 4:26:44.039 AM",455680,"Microsoft Corporation","Windows PowerShell",POWERSHELL,"PowerShell.EXE","Microsoft® Windows® Operating System","10.0.19041.3996",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Error""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","__PSScriptPolicyTest_v0lqyqfl.cbq.ps1",,,,,"C:\Windows\Temp\__PSScriptPolicyTest_v0lqyqfl.cbq.ps1","nt authority",system,,"S-1-5-18",,"powershell.exe  -ExecutionPolicy Bypass -File C:\programdata\eicar.ps1","powershell.exe","c:\windows\system32\windowspowershell\v1.0\powershell.exe",7420,System,2e5a8590cf6848968fc23de3fa1e25f1,"cmd.exe",4720,801262e122db6a2e758962896f260b55bbd0136a,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3,TokenElevationTypeDefault,,,,,,7892,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,,,,,,"4/7/2025, 4:26:44.133 AM","4/7/2025, 4:26:44.133 AM","4/7/2025, 4:26:44.019 AM","4/7/2025, 4:26:44.039 AM",455680,"Microsoft Corporation","Windows PowerShell",POWERSHELL,"PowerShell.EXE","Microsoft® Windows® Operating System","10.0.19041.3996",0,false,,,,DeviceFileEvents
"60c7f53e-249a-4077-b68e-55a4ae877d7c",FileCreated,"{""FileType"":""Unknown""}",,bc60bd4c60b3974963498304f951187e01ed58f6,"resend7393-vm","eicar.ps1",,,,1341,"C:\ProgramData\eicar.ps1","nt authority",system,,"S-1-5-18",,"powershell.exe  -ExecutionPolicy Bypass -Command Invoke-WebRequest -Uri https://raw.githubusercontent.com/joshmadakor1/lognpacific-public/refs/heads/main/cyber-range/entropy-gorilla/eicar.ps1 -OutFile C:\programdata\eicar.ps1","powershell.exe","c:\windows\system32\windowspowershell\v1.0\powershell.exe",8332,System,2e5a8590cf6848968fc23de3fa1e25f1,"cmd.exe",8660,801262e122db6a2e758962896f260b55bbd0136a,9785001b0dcf755eddb8af294a373c0b87b2498660f724e76c4d53f9c217c7a3,TokenElevationTypeDefault,,65a79016405150255b0bfac7bfff411b,,,,7848,"NT AUTHORITY",SYSTEM,"S-1-5-18",Local,,,c117c5a5fc5aa080693d326e6ffa413391ebcaa9,037fedff57e25f137fb8947f21c24cd5ddc1f33d2bd8ef8c58c8bd812ddee45a,,,,"4/7/2025, 4:26:40.883 AM","4/7/2025, 4:26:40.883 AM","4/7/2025, 4:26:40.353 AM","4/7/2025, 4:26:40.377 AM",455680,"Microsoft Corporation","Windows PowerShell",POWERSHELL,"PowerShell.EXE","Microsoft® Windows® Operating System","10.0.19041.3996",0,false,,,,DeviceFileEvents
